WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
54808,20110527,-88.37,40.05,0.314,-0.01,0.268,0.214,0.345,0.15,0,0.214,0.349,0.1,0,0.196,,,,,,,,,0.329,0.08,0.107,0.214,,,,
54808,20110528,-88.37,40.05,0.331,0.11,0.268,0.357,0.355,0.25,0,0.357,0.357,0.19,0,0.339,,,,,,,,,0.343,0.19,0.107,0.357,,,,
54808,20110529,-88.37,40.05,0.359,0.31,0.268,0.5,0.372,0.39,0,0.5,0.37,0.31,0,0.482,,,,,,,,,0.366,0.37,0.107,0.5,,,,
54808,20110530,-88.37,40.05,0.384,0.48,0.268,0.643,0.39,0.55,0,0.643,0.385,0.46,0,0.625,,,,,,,,,0.387,0.53,0.107,0.643,,,,
54808,20110531,-88.37,40.05,0.407,0.65,0.167,0.786,0.407,0.7,0,0.786,0.397,0.57,0,0.768,,,,,,,,,0.407,0.69,0.101,0.786,,,,
54808,20110601,-88.37,40.05,0.427,0.79,0.024,0.929,0.424,0.84,0,0.929,0.41,0.7,0,0.911,,,,,,,,,0.425,0.83,0.024,0.929,,,,
54808,20110602,-88.37,40.05,0.423,0.79,0,0.881,0.43,0.9,0,1,0.417,0.77,0,1,,,,,,,,,0.427,0.85,0,0.964,,,,
54808,20110603,-88.37,40.05,0.404,0.68,0,0.738,0.422,0.83,0,1,0.416,0.76,0,1,,,,,,,,,0.413,0.76,0,0.839,,,,
54808,20110604,-88.37,40.05,0.386,0.58,0,0.595,0.413,0.77,0,0.994,0.414,0.75,0,1,,,,,,,,,0.399,0.68,0,0.696,,,,
54808,20110605,-88.37,40.05,0.356,0.41,0,0.452,0.397,0.65,0,0.881,0.406,0.69,0,1,,,,,,,,,0.376,0.53,0,0.554,,,,
54808,20110606,-88.37,40.05,0.328,0.25,0,0.31,0.379,0.53,0,0.738,0.397,0.62,0,0.994,,,,,,,,,0.354,0.39,0,0.411,,,,
54808,20110607,-88.37,40.05,0.305,0.12,0,0.167,0.363,0.42,0,0.595,0.39,0.56,0,0.929,,,,,,,,,0.334,0.27,0,0.268,,,,
54808,20110608,-88.37,40.05,0.286,0.01,0,0.024,0.347,0.32,0,0.452,0.381,0.49,0,0.786,,,,,,,,,0.317,0.16,0,0.125,,,,
54808,20110609,-88.37,40.05,0.27,-0.07,0,0,0.332,0.22,0,0.31,0.37,0.41,0,0.643,,,,,,,,,0.301,0.06,0,0.018,,,,
54808,20110610,-88.37,40.05,0.256,-0.16,0.042,0,0.316,0.12,0,0.167,0.357,0.32,0,0.5,,,,,,,,,0.286,-0.03,0,0,,,,
54808,20110611,-88.37,40.05,0.249,-0.19,0.125,0,0.303,0.04,0,0.03,0.344,0.22,0,0.357,,,,,,,,,0.276,-0.09,0,0,,,,
54808,20110612,-88.37,40.05,0.251,-0.18,0.125,0,0.295,-0.02,0,0,0.333,0.13,0,0.214,,,,,,,,,0.273,-0.1,0,0,,,,
54808,20110613,-88.37,40.05,0.25,-0.18,0.125,0,0.287,-0.06,0,0,0.322,0.05,0,0.077,,,,,,,,,0.268,-0.13,0,0,,,,
54808,20110614,-88.37,40.05,0.246,-0.21,0.131,0,0.28,-0.11,0,0,0.311,-0.02,0,0,,,,,,,,,0.263,-0.17,0,0,,,,
54808,20110615,-88.37,40.05,0.243,-0.23,0.232,0.006,0.276,-0.14,0,0,0.303,-0.08,0,0,,,,,,,,,0.259,-0.19,0,0,,,,
54808,20110616,-88.37,40.05,0.268,-0.08,0.232,0.149,0.287,-0.07,0,0.054,0.301,-0.1,0,0,,,,,,,,,0.277,-0.08,0,0.131,,,,
54808,20110617,-88.37,40.05,0.289,0.04,0.19,0.244,0.297,0,0,0.054,0.301,-0.09,0,0,,,,,,,,,0.293,0.02,0,0.173,,,,
54808,20110618,-88.37,40.05,0.3,0.11,0.107,0.244,0.306,0.05,0,0.054,0.302,-0.09,0,0,,,,,,,,,0.303,0.08,0,0.173,,,,
54808,20110619,-88.37,40.05,0.303,0.13,0.107,0.244,0.312,0.1,0,0.054,0.303,-0.08,0,0,,,,,,,,,0.307,0.11,0,0.173,,,,
54808,20110620,-88.37,40.05,0.31,0.18,0.107,0.244,0.318,0.14,0,0.054,0.305,-0.07,0,0,,,,,,,,,0.314,0.15,0,0.173,,,,
54808,20110621,-88.37,40.05,0.319,0.24,0.101,0.244,0.325,0.19,0,0.054,0.307,-0.05,0,0,,,,,,,,,0.322,0.21,0,0.173,,,,
54808,20110622,-88.37,40.05,0.335,0.35,0,0.31,0.336,0.26,0,0.125,0.309,-0.03,0,0,,,,,,,,,0.335,0.3,0,0.244,,,,
54808,20110623,-88.37,40.05,0.328,0.32,0,0.292,0.333,0.25,0,0.077,0.308,-0.04,0,0,,,,,,,,,0.331,0.29,0,0.226,,,,
54808,20110624,-88.37,40.05,0.324,0.3,0,0.196,0.332,0.25,0,0.077,0.305,-0.05,0,0,,,,,,,,,0.328,0.28,0,0.185,,,,
54808,20110625,-88.37,40.05,0.321,0.3,0,0.196,0.331,0.25,0,0.077,0.303,-0.06,0,0,,,,,,,,,0.326,0.28,0,0.185,,,,
54808,20110626,-88.37,40.05,0.319,0.29,0,0.196,0.33,0.26,0,0.077,0.301,-0.07,0,0,,,,,,,,,0.325,0.29,0,0.185,,,,
54808,20110627,-88.37,40.05,0.323,0.32,0,0.232,0.334,0.28,0,0.113,0.303,-0.05,0,0.024,,,,,,,,,0.328,0.32,0,0.22,,,,
54808,20110628,-88.37,40.05,0.339,0.42,0,0.375,0.349,0.39,0,0.256,0.313,0.03,0,0.155,,,,,,,,,0.344,0.43,0,0.363,,,,
54808,20110629,-88.37,40.05,0.343,0.45,0,0.446,0.357,0.45,0,0.327,0.322,0.1,0,0.256,,,,,,,,,0.35,0.48,0,0.435,,,,
54808,20110630,-88.37,40.05,0.34,0.44,0,0.369,0.363,0.5,0,0.464,0.33,0.18,0,0.315,,,,,,,,,0.351,0.49,0,0.464,,,,
54808,20110701,-88.37,40.05,0.336,0.41,0,0.369,0.368,0.53,0,0.607,0.339,0.24,0,0.333,,,,,,,,,0.352,0.5,0,0.506,,,,
54808,20110702,-88.37,40.05,0.332,0.39,0,0.369,0.372,0.56,0,0.738,0.348,0.31,0,0.345,,,,,,,,,0.352,0.5,0,0.506,,,,
54808,20110703,-88.37,40.05,0.327,0.36,0,0.369,0.376,0.58,0,0.756,0.356,0.37,0,0.345,,,,,,,,,0.352,0.49,0,0.506,,,,
54808,20110704,-88.37,40.05,0.317,0.3,0,0.333,0.373,0.57,0,0.72,0.36,0.41,0,0.321,,,,,,,,,0.345,0.45,0,0.47,,,,
54808,20110705,-88.37,40.05,0.293,0.15,0,0.19,0.358,0.46,0,0.577,0.354,0.36,0,0.19,,,,,,,,,0.325,0.31,0,0.327,,,,
54808,20110706,-88.37,40.05,0.273,0.02,0,0.048,0.343,0.36,0,0.435,0.349,0.32,0,0.089,,,,,,,,,0.308,0.19,0,0.185,,,,
54808,20110707,-88.37,40.05,0.256,-0.08,0.018,0,0.328,0.25,0,0.292,0.342,0.27,0,0.03,,,,,,,,,0.292,0.08,0,0.042,,,,
54808,20110708,-88.37,40.05,0.243,-0.16,0.119,0,0.314,0.15,0,0.149,0.335,0.21,0,0.012,,,,,,,,,0.279,-0.01,0,0,,,,
54808,20110709,-88.37,40.05,0.231,-0.24,0.262,0,0.301,0.06,0,0.018,0.328,0.15,0,0,,,,,,,,,0.266,-0.1,0,0,,,,
54808,20110710,-88.37,40.05,0.222,-0.3,0.405,0,0.289,-0.02,0,0,0.32,0.09,0,0,,,,,,,,,0.255,-0.17,0.012,0,,,,
54808,20110711,-88.37,40.05,0.213,-0.34,0.548,0,0.278,-0.1,0,0,0.313,0.03,0,0,,,,,,,,,0.246,-0.23,0.083,0,,,,
54808,20110712,-88.37,40.05,0.207,-0.38,0.69,0,0.27,-0.15,0,0,0.306,-0.03,0,0,,,,,,,,,0.239,-0.27,0.173,0,,,,
54808,20110713,-88.37,40.05,0.202,-0.4,0.833,0,0.263,-0.19,0,0,0.3,-0.08,0,0,,,,,,,,,0.233,-0.31,0.315,0,,,,
54808,20110714,-88.37,40.05,0.198,-0.41,0.958,0,0.261,-0.2,0,0,0.298,-0.09,0,0,,,,,,,,,0.23,-0.32,0.315,0,,,,
54808,20110715,-88.37,40.05,0.195,-0.42,1,0,0.257,-0.21,0,0,0.294,-0.12,0,0,,,,,,,,,0.226,-0.33,0.363,0,,,,
54808,20110716,-88.37,40.05,0.193,-0.42,1,0,0.254,-0.22,0,0,0.291,-0.14,0,0,,,,,,,,,0.223,-0.34,0.494,0,,,,
54808,20110717,-88.37,40.05,0.191,-0.42,1,0,0.251,-0.23,0,0,0.288,-0.16,0,0,,,,,,,,,0.221,-0.34,0.625,0,,,,
54808,20110718,-88.37,40.05,0.189,-0.42,1,0,0.249,-0.23,0,0,0.285,-0.18,0.024,0,,,,,,,,,0.219,-0.35,0.696,0,,,,
54808,20110719,-88.37,40.05,0.187,-0.42,1,0,0.247,-0.23,0,0,0.283,-0.19,0.077,0,,,,,,,,,0.217,-0.35,0.738,0,,,,
54808,20110720,-88.37,40.05,0.186,-0.42,1,0,0.246,-0.23,0,0,0.281,-0.2,0.113,0,,,,,,,,,0.216,-0.35,0.726,0,,,,
54808,20110721,-88.37,40.05,0.184,-0.43,1,0,0.241,-0.25,0.006,0,0.276,-0.23,0.143,0,,,,,,,,,0.213,-0.36,0.863,0,,,,
54808,20110722,-88.37,40.05,0.183,-0.43,1,0,0.239,-0.25,0.042,0,0.273,-0.24,0.214,0,,,,,,,,,0.211,-0.36,0.958,0,,,,
54808,20110723,-88.37,40.05,0.181,-0.43,1,0,0.237,-0.26,0.077,0,0.271,-0.25,0.292,0,,,,,,,,,0.209,-0.37,0.97,0,,,,
54808,20110724,-88.37,40.05,0.18,-0.43,1,0,0.235,-0.26,0.131,0,0.269,-0.26,0.393,0,,,,,,,,,0.208,-0.37,0.97,0,,,,
54808,20110725,-88.37,40.05,0.184,-0.39,0.875,0,0.24,-0.21,0.137,0,0.275,-0.19,0.387,0,,,,,,,,,0.212,-0.33,0.845,0,,,,
54808,20110726,-88.37,40.05,0.187,-0.36,0.732,0,0.244,-0.17,0.137,0,0.282,-0.11,0.333,0,,,,,,,,,0.215,-0.29,0.714,0,,,,
54808,20110727,-88.37,40.05,0.189,-0.33,0.589,0,0.246,-0.13,0.137,0,0.287,-0.05,0.298,0,,,,,,,,,0.218,-0.27,0.583,0,,,,
54808,20110728,-88.37,40.05,0.191,-0.31,0.446,0,0.248,-0.11,0.131,0,0.292,0.01,0.268,0,,,,,,,,,0.219,-0.25,0.446,0,,,,
54808,20110729,-88.37,40.05,0.192,-0.29,0.315,0,0.249,-0.08,0.095,0,0.296,0.06,0.196,0,,,,,,,,,0.22,-0.23,0.304,0,,,,
54808,20110730,-88.37,40.05,0.193,-0.27,0.208,0,0.25,-0.06,0.06,0,0.299,0.1,0.119,0,,,,,,,,,0.221,-0.22,0.161,0,,,,
54808,20110731,-88.37,40.05,0.194,-0.25,0.101,0,0.25,-0.04,0.006,0,0.301,0.13,0.018,0,,,,,,,,,0.222,-0.2,0.018,0,,,,
54808,20110801,-88.37,40.05,0.189,-0.28,0.208,0,0.244,-0.08,0,0,0.294,0.08,0,0,,,,,,,,,0.217,-0.23,0,0,,,,
54808,20110802,-88.37,40.05,0.185,-0.3,0.351,0,0.239,-0.11,0,0,0.287,0.02,0,0,,,,,,,,,0.212,-0.26,0.006,0,,,,
54808,20110803,-88.37,40.05,0.182,-0.31,0.494,0,0.235,-0.13,0,0,0.28,-0.03,0.006,0,,,,,,,,,0.208,-0.28,0.131,0,,,,
54808,20110804,-88.37,40.05,0.179,-0.33,0.637,0,0.231,-0.15,0,0,0.273,-0.08,0.024,0,,,,,,,,,0.205,-0.29,0.268,0,,,,
54808,20110805,-88.37,40.05,0.176,-0.34,0.768,0,0.228,-0.16,0.006,0,0.267,-0.13,0.065,0,,,,,,,,,0.202,-0.3,0.411,0,,,,
54808,20110806,-88.37,40.05,0.174,-0.35,0.875,0,0.226,-0.18,0.012,0,0.261,-0.18,0.161,0,,,,,,,,,0.2,-0.32,0.554,0,,,,
54808,20110807,-88.37,40.05,0.172,-0.36,0.982,0,0.224,-0.19,0.024,0,0.257,-0.21,0.226,0,,,,,,,,,0.198,-0.33,0.696,0,,,,
54808,20110808,-88.37,40.05,0.17,-0.37,1,0,0.222,-0.2,0.042,0,0.253,-0.23,0.315,0,,,,,,,,,0.196,-0.33,0.839,0,,,,
54808,20110809,-88.37,40.05,0.168,-0.37,1,0,0.22,-0.21,0.065,0,0.249,-0.26,0.411,0,,,,,,,,,0.194,-0.34,0.976,0,,,,
54808,20110810,-88.37,40.05,0.167,-0.37,1,0,0.218,-0.22,0.083,0,0.247,-0.27,0.512,0,,,,,,,,,0.193,-0.33,0.988,0,,,,
54808,20110811,-88.37,40.05,0.165,-0.37,1,0,0.216,-0.22,0.179,0,0.244,-0.29,0.637,0,,,,,,,,,0.191,-0.33,0.994,0,,,,
54808,20110812,-88.37,40.05,0.163,-0.37,1,0,0.215,-0.23,0.286,0,0.241,-0.31,0.738,0,,,,,,,,,0.189,-0.33,0.994,0,,,,
54808,20110813,-88.37,40.05,0.162,-0.38,1,0,0.212,-0.23,0.375,0,0.239,-0.32,0.786,0,,,,,,,,,0.187,-0.32,0.994,0,,,,
54808,20110814,-88.37,40.05,0.161,-0.37,0.994,0,0.216,-0.18,0.417,0.006,0.242,-0.29,0.78,0,,,,,,,,,0.189,-0.29,0.911,0,,,,
54808,20110815,-88.37,40.05,0.16,-0.37,0.994,0,0.221,-0.13,0.399,0.006,0.247,-0.23,0.69,0,,,,,,,,,0.19,-0.26,0.768,0,,,,
54808,20110816,-88.37,40.05,0.16,-0.36,0.994,0,0.222,-0.1,0.375,0.006,0.252,-0.19,0.595,0,,,,,,,,,0.191,-0.24,0.625,0,,,,
54808,20110817,-88.37,40.05,0.16,-0.36,0.994,0,0.222,-0.08,0.357,0.006,0.255,-0.16,0.488,0,,,,,,,,,0.191,-0.22,0.488,0,,,,
54808,20110818,-88.37,40.05,0.16,-0.35,0.994,0,0.223,-0.07,0.262,0.006,0.257,-0.13,0.345,0,,,,,,,,,0.192,-0.21,0.345,0,,,,
54808,20110819,-88.37,40.05,0.161,-0.33,0.994,0,0.224,-0.05,0.149,0.006,0.259,-0.11,0.202,0,,,,,,,,,0.192,-0.19,0.202,0,,,,
54808,20110820,-88.37,40.05,0.161,-0.32,0.994,0,0.225,-0.03,0.054,0.006,0.261,-0.09,0.083,0,,,,,,,,,0.193,-0.17,0.065,0,,,,
54808,20110821,-88.37,40.05,0.161,-0.31,1,0,0.219,-0.07,0,0,0.257,-0.13,0.113,0,,,,,,,,,0.19,-0.19,0.065,0,,,,
54808,20110822,-88.37,40.05,0.16,-0.31,1,0,0.214,-0.11,0,0,0.249,-0.19,0.25,0,,,,,,,,,0.187,-0.21,0.167,0,,,,
54808,20110823,-88.37,40.05,0.16,-0.31,1,0,0.211,-0.13,0,0,0.243,-0.24,0.393,0,,,,,,,,,0.185,-0.22,0.31,0,,,,
54808,20110824,-88.37,40.05,0.16,-0.3,0.905,0,0.217,-0.08,0,0.012,0.246,-0.2,0.429,0.006,,,,,,,,,0.188,-0.18,0.345,0,,,,
54808,20110825,-88.37,40.05,0.161,-0.28,0.762,0,0.223,-0.02,0,0.012,0.253,-0.14,0.429,0.006,,,,,,,,,0.192,-0.15,0.345,0,,,,
54808,20110826,-88.37,40.05,0.162,-0.27,0.619,0,0.227,0.01,0,0.012,0.259,-0.09,0.429,0.006,,,,,,,,,0.195,-0.12,0.345,0,,,,
54808,20110827,-88.37,40.05,0.163,-0.26,0.476,0,0.23,0.04,0,0.012,0.265,-0.04,0.405,0.006,,,,,,,,,0.196,-0.11,0.339,0,,,,
54808,20110828,-88.37,40.05,0.163,-0.25,0.333,0,0.232,0.05,0,0.012,0.269,0,0.315,0.006,,,,,,,,,0.197,-0.09,0.28,0,,,,
54808,20110829,-88.37,40.05,0.164,-0.24,0.19,0,0.233,0.07,0,0.012,0.273,0.03,0.179,0.006,,,,,,,,,0.198,-0.08,0.179,0,,,,
54808,20110830,-88.37,40.05,0.164,-0.22,0.048,0,0.234,0.08,0,0.012,0.277,0.06,0.036,0.006,,,,,,,,,0.199,-0.06,0.036,0,,,,
54808,20110831,-88.37,40.05,0.164,-0.22,0.042,0,0.227,0.02,0,0,0.271,0.01,0,0,,,,,,,,,0.196,-0.09,0,0,,,,
54808,20110901,-88.37,40.05,0.162,-0.23,0.048,0,0.221,-0.03,0,0,0.262,-0.06,0,0,,,,,,,,,0.192,-0.12,0,0,,,,
54808,20110902,-88.37,40.05,0.162,-0.23,0.048,0,0.216,-0.06,0,0,0.255,-0.12,0,0,,,,,,,,,0.189,-0.13,0,0,,,,
54808,20110903,-88.37,40.05,0.161,-0.22,0.048,0,0.213,-0.08,0,0,0.248,-0.17,0.042,0,,,,,,,,,0.187,-0.14,0,0,,,,
54808,20110904,-88.37,40.05,0.16,-0.23,0.048,0,0.21,-0.1,0,0,0.243,-0.22,0.161,0,,,,,,,,,0.185,-0.15,0,0,,,,
54808,20110905,-88.37,40.05,0.16,-0.23,0.048,0,0.209,-0.11,0,0,0.238,-0.25,0.304,0,,,,,,,,,0.184,-0.15,0,0,,,,
54808,20110906,-88.37,40.05,0.158,-0.23,0.167,0,0.207,-0.12,0,0,0.234,-0.28,0.446,0,,,,,,,,,0.183,-0.16,0,0,,,,
54808,20110907,-88.37,40.05,0.157,-0.24,0.268,0,0.205,-0.13,0,0,0.23,-0.31,0.589,0,,,,,,,,,0.181,-0.17,0,0,,,,
54808,20110908,-88.37,40.05,0.155,-0.25,0.405,0,0.204,-0.15,0,0,0.227,-0.33,0.732,0,,,,,,,,,0.18,-0.19,0.071,0,,,,
54808,20110909,-88.37,40.05,0.155,-0.26,0.494,0,0.205,-0.15,0,0,0.226,-0.34,0.851,0,,,,,,,,,0.18,-0.19,0.155,0,,,,
54808,20110910,-88.37,40.05,0.157,-0.25,0.494,0,0.214,-0.09,0,0,0.233,-0.29,0.81,0,,,,,,,,,0.186,-0.15,0.155,0,,,,
54808,20110911,-88.37,40.05,0.16,-0.24,0.494,0,0.221,-0.06,0,0,0.24,-0.24,0.69,0,,,,,,,,,0.19,-0.13,0.155,0,,,,
54808,20110912,-88.37,40.05,0.162,-0.24,0.494,0,0.226,-0.04,0,0,0.246,-0.19,0.548,0,,,,,,,,,0.194,-0.12,0.155,0,,,,
54808,20110913,-88.37,40.05,0.164,-0.23,0.375,0,0.229,-0.03,0,0,0.252,-0.14,0.405,0,,,,,,,,,0.197,-0.12,0.155,0,,,,
54808,20110914,-88.37,40.05,0.166,-0.23,0.327,0,0.232,-0.02,0,0,0.257,-0.1,0.262,0,,,,,,,,,0.199,-0.13,0.208,0,,,,
54808,20110915,-88.37,40.05,0.168,-0.23,0.327,0,0.238,0.01,0,0,0.264,-0.04,0.119,0,,,,,,,,,0.203,-0.12,0.19,0,,,,
54808,20110916,-88.37,40.05,0.169,-0.24,0.381,0,0.241,0.01,0,0,0.269,-0.01,0,0,,,,,,,,,0.205,-0.13,0.107,0,,,,
54808,20110917,-88.37,40.05,0.168,-0.28,0.524,0,0.235,-0.04,0,0,0.267,-0.03,0,0,,,,,,,,,0.201,-0.19,0.161,0,,,,
54808,20110918,-88.37,40.05,0.166,-0.31,0.667,0,0.231,-0.08,0,0,0.265,-0.04,0,0,,,,,,,,,0.199,-0.23,0.208,0,,,,
54808,20110919,-88.37,40.05,0.165,-0.34,0.81,0,0.229,-0.11,0,0,0.263,-0.05,0,0,,,,,,,,,0.197,-0.25,0.262,0,,,,
54808,20110920,-88.37,40.05,0.165,-0.35,0.952,0,0.228,-0.12,0,0,0.263,-0.06,0,0,,,,,,,,,0.197,-0.27,0.268,0,,,,
54808,20110921,-88.37,40.05,0.165,-0.36,1,0,0.228,-0.12,0,0,0.262,-0.07,0,0,,,,,,,,,0.197,-0.27,0.22,0,,,,
54808,20110922,-88.37,40.05,0.166,-0.37,1,0,0.225,-0.15,0,0,0.26,-0.09,0,0,,,,,,,,,0.196,-0.28,0.196,0,,,,
54808,20110923,-88.37,40.05,0.166,-0.37,1,0,0.222,-0.18,0,0,0.258,-0.11,0,0,,,,,,,,,0.194,-0.3,0.333,0,,,,
54808,20110924,-88.37,40.05,0.165,-0.38,1,0,0.219,-0.2,0,0,0.257,-0.13,0,0,,,,,,,,,0.192,-0.31,0.423,0,,,,
54808,20110925,-88.37,40.05,0.165,-0.39,1,0,0.217,-0.22,0,0,0.255,-0.15,0,0,,,,,,,,,0.191,-0.33,0.518,0,,,,
54808,20110926,-88.37,40.05,0.166,-0.38,0.964,0,0.218,-0.22,0,0,0.253,-0.18,0,0,,,,,,,,,0.192,-0.33,0.571,0,,,,
54808,20110927,-88.37,40.05,0.172,-0.34,0.821,0,0.227,-0.16,0,0.048,0.254,-0.18,0,0.006,,,,,,,,,0.2,-0.27,0.565,0.024,,,,
54808,20110928,-88.37,40.05,0.181,-0.27,0.679,0,0.24,-0.08,0,0.119,0.261,-0.14,0,0.006,,,,,,,,,0.21,-0.19,0.56,0.024,,,,
54808,20110929,-88.37,40.05,0.189,-0.21,0.536,0,0.251,0,0,0.119,0.266,-0.1,0,0.006,,,,,,,,,0.22,-0.12,0.53,0.024,,,,
54808,20110930,-88.37,40.05,0.196,-0.15,0.393,0,0.261,0.06,0,0.119,0.271,-0.08,0,0.006,,,,,,,,,0.228,-0.06,0.393,0.024,,,,
54808,20111001,-88.37,40.05,0.202,-0.11,0.25,0,0.269,0.12,0,0.119,0.276,-0.05,0,0.006,,,,,,,,,0.235,-0.01,0.25,0.024,,,,
54808,20111002,-88.37,40.05,0.206,-0.07,0.107,0,0.276,0.16,0,0.119,0.281,-0.03,0,0.006,,,,,,,,,0.241,0.03,0.107,0.024,,,,
54808,20111003,-88.37,40.05,0.208,-0.06,0,0,0.28,0.19,0,0.119,0.285,-0.01,0,0.006,,,,,,,,,0.244,0.05,0,0.024,,,,
54808,20111004,-88.37,40.05,0.204,-0.1,0,0,0.274,0.13,0,0.071,0.285,-0.02,0,0,,,,,,,,,0.239,0,0,0,,,,
54808,20111005,-88.37,40.05,0.195,-0.17,0.113,0,0.264,0.05,0,0,0.28,-0.08,0,0,,,,,,,,,0.229,-0.09,0,0,,,,
54808,20111006,-88.37,40.05,0.187,-0.24,0.256,0,0.255,-0.03,0,0,0.276,-0.13,0,0,,,,,,,,,0.221,-0.16,0.119,0,,,,
54808,20111007,-88.37,40.05,0.179,-0.31,0.399,0,0.247,-0.1,0,0,0.272,-0.17,0,0,,,,,,,,,0.213,-0.24,0.262,0,,,,
54808,20111008,-88.37,40.05,0.173,-0.36,0.542,0,0.24,-0.16,0,0,0.269,-0.22,0,0,,,,,,,,,0.207,-0.3,0.405,0,,,,
54808,20111009,-88.37,40.05,0.168,-0.41,0.685,0,0.234,-0.22,0.03,0,0.265,-0.26,0,0,,,,,,,,,0.201,-0.35,0.548,0,,,,
54808,20111010,-88.37,40.05,0.163,-0.45,0.827,0,0.229,-0.27,0.131,0,0.262,-0.3,0.006,0,,,,,,,,,0.196,-0.41,0.69,0,,,,
54808,20111011,-88.37,40.05,0.159,-0.48,0.97,0,0.224,-0.31,0.274,0,0.258,-0.34,0.089,0,,,,,,,,,0.192,-0.45,0.833,0,,,,
54808,20111012,-88.37,40.05,0.157,-0.51,1,0,0.22,-0.35,0.417,0,0.254,-0.38,0.232,0,,,,,,,,,0.188,-0.49,0.976,0,,,,
54808,20111013,-88.37,40.05,0.155,-0.52,0.994,0,0.217,-0.38,0.536,0,0.25,-0.43,0.369,0,,,,,,,,,0.186,-0.52,0.982,0,,,,
54808,20111014,-88.37,40.05,0.163,-0.47,0.851,0,0.226,-0.31,0.536,0.006,0.251,-0.42,0.369,0,,,,,,,,,0.194,-0.45,0.839,0,,,,
54808,20111015,-88.37,40.05,0.169,-0.42,0.708,0,0.232,-0.27,0.536,0.006,0.252,-0.42,0.369,0,,,,,,,,,0.2,-0.41,0.696,0,,,,
54808,20111016,-88.37,40.05,0.175,-0.39,0.565,0,0.236,-0.24,0.506,0.006,0.252,-0.43,0.369,0,,,,,,,,,0.206,-0.37,0.554,0,,,,
54808,20111017,-88.37,40.05,0.18,-0.35,0.423,0,0.24,-0.22,0.405,0.006,0.253,-0.43,0.369,0,,,,,,,,,0.21,-0.34,0.411,0,,,,
54808,20111018,-88.37,40.05,0.188,-0.31,0.286,0,0.246,-0.18,0.262,0.006,0.255,-0.41,0.298,0,,,,,,,,,0.217,-0.29,0.28,0,,,,
54808,20111019,-88.37,40.05,0.199,-0.25,0.143,0,0.258,-0.1,0.119,0.006,0.258,-0.39,0.155,0,,,,,,,,,0.228,-0.21,0.137,0,,,,
54808,20111020,-88.37,40.05,0.218,-0.15,0.006,0.03,0.281,0.07,0,0.137,0.268,-0.3,0.018,0,,,,,,,,,0.25,-0.06,0.012,0.101,,,,
54808,20111021,-88.37,40.05,0.232,-0.1,0.006,0.03,0.293,0.15,0,0.274,0.274,-0.25,0.018,0,,,,,,,,,0.263,0,0.012,0.232,,,,
54808,20111022,-88.37,40.05,0.245,-0.06,0.006,0.03,0.307,0.24,0,0.417,0.28,-0.2,0.018,0,,,,,,,,,0.276,0.06,0.012,0.238,,,,
54808,20111023,-88.37,40.05,0.258,-0.02,0.006,0.03,0.321,0.33,0,0.56,0.288,-0.14,0.018,0,,,,,,,,,0.289,0.12,0.012,0.238,,,,
54808,20111024,-88.37,40.05,0.271,0.02,0.006,0.03,0.336,0.44,0,0.702,0.295,-0.09,0.012,0,,,,,,,,,0.303,0.19,0.012,0.238,,,,
54808,20111025,-88.37,40.05,0.281,0.05,0,0.03,0.347,0.51,0,0.821,0.302,-0.03,0,0,,,,,,,,,0.314,0.24,0,0.238,,,,
54808,20111026,-88.37,40.05,0.286,0.04,0,0.03,0.352,0.53,0,0.833,0.308,0.02,0,0,,,,,,,,,0.319,0.24,0,0.238,,,,
54808,20111027,-88.37,40.05,0.281,-0.02,0,0,0.345,0.45,0,0.702,0.307,0.01,0,0,,,,,,,,,0.313,0.16,0,0.137,,,,
54808,20111028,-88.37,40.05,0.272,-0.1,0,0,0.336,0.35,0,0.56,0.306,-0.01,0,0,,,,,,,,,0.304,0.08,0,0.006,,,,
54808,20111029,-88.37,40.05,0.265,-0.17,0.012,0,0.329,0.27,0,0.417,0.305,-0.02,0,0,,,,,,,,,0.297,0,0,0,,,,
54808,20111030,-88.37,40.05,0.258,-0.24,0.143,0,0.323,0.18,0,0.274,0.304,-0.03,0,0,,,,,,,,,0.291,-0.07,0,0,,,,
