WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
54811,20131023,-88.85,41.84,0.244,-0.2,0.012,0,0.199,-1.08,1,0,0.225,-0.8,1,0,0.273,-0.55,0.246,0,0.364,,,,0.222,-0.59,0.838,0,0.261,,,
54811,20131024,-88.85,41.84,0.249,-0.2,0.042,0,0.198,-1.14,1,0,0.224,-0.84,1,0,0.271,-0.57,0.377,0,0.363,,,,0.224,-0.62,0.838,0,0.261,,,
54811,20131025,-88.85,41.84,0.244,-0.28,0.18,0,0.198,-1.21,1,0,0.223,-0.88,1,0,0.27,-0.59,0.509,0,0.362,,,,0.221,-0.69,0.964,0,0.259,,,
54811,20131026,-88.85,41.84,0.24,-0.35,0.321,0,0.198,-1.28,1,0,0.222,-0.93,1,0,0.268,-0.61,0.631,0,0.362,,,,0.219,-0.77,1,0,0.258,,,
54811,20131027,-88.85,41.84,0.235,-0.42,0.464,0,0.197,-1.37,1,0,0.222,-0.99,1,0,0.267,-0.62,0.738,0,0.362,,,,0.216,-0.85,1,0,0.257,,,
54811,20131028,-88.85,41.84,0.231,-0.5,0.607,0,0.197,-1.45,1,0,0.221,-1.05,1,0,0.266,-0.64,0.845,0,0.362,,,,0.214,-0.93,1,0,0.255,,,
54811,20131029,-88.85,41.84,0.227,-0.57,0.75,0,0.197,-1.55,1,0,0.221,-1.1,1,0,0.265,-0.66,0.923,0,0.361,,,,0.212,-1.02,1,0,0.254,,,
54811,20131030,-88.85,41.84,0.223,-0.64,0.893,0,0.197,-1.65,1,0,0.221,-1.16,1,0,0.264,-0.67,0.97,0,0.362,,,,0.21,-1.12,1,0,0.253,,,
54811,20131031,-88.85,41.84,0.231,-0.61,0.923,0.048,0.202,-1.68,0.994,0,0.225,-1.17,0.958,0,0.263,-0.68,0.982,0,0.362,,,,0.217,-1.11,0.952,0.006,0.257,,,
54811,20131101,-88.85,41.84,0.254,-0.46,0.786,0.19,0.228,-1.42,0.851,0.077,0.243,-0.98,0.815,0.101,0.263,-0.68,0.982,0,0.362,,,,0.241,-0.9,0.81,0.113,0.27,,,
54811,20131102,-88.85,41.84,0.272,-0.33,0.643,0.31,0.251,-1.18,0.708,0.077,0.263,-0.79,0.673,0.137,0.264,-0.68,0.976,0,0.361,,,,0.262,-0.72,0.667,0.119,0.282,,,
54811,20131103,-88.85,41.84,0.291,-0.2,0.5,0.321,0.273,-0.95,0.565,0.077,0.281,-0.6,0.53,0.137,0.265,-0.66,0.905,0,0.361,,,,0.282,-0.54,0.524,0.119,0.294,,,
54811,20131104,-88.85,41.84,0.309,-0.07,0.357,0.321,0.293,-0.73,0.423,0.077,0.298,-0.41,0.387,0.137,0.267,-0.65,0.798,0,0.36,,,,0.301,-0.37,0.381,0.119,0.305,,,
54811,20131105,-88.85,41.84,0.326,0.05,0.214,0.321,0.313,-0.5,0.28,0.077,0.315,-0.23,0.244,0.137,0.269,-0.63,0.667,0,0.36,,,,0.32,-0.19,0.238,0.119,0.317,,,
54811,20131106,-88.85,41.84,0.347,0.21,0.071,0.351,0.335,-0.24,0.155,0.101,0.333,-0.02,0.101,0.161,0.271,-0.61,0.53,0,0.359,,,,0.341,0.03,0.095,0.149,0.329,,,
54811,20131107,-88.85,41.84,0.362,0.33,0,0.446,0.356,0.04,0.018,0.179,0.352,0.22,0,0.304,0.281,-0.52,0.387,0,0.358,,,,0.359,0.22,0,0.262,0.342,,,
54811,20131108,-88.85,41.84,0.358,0.3,0,0.399,0.354,0,0.018,0.101,0.354,0.22,0,0.268,0.291,-0.44,0.244,0,0.357,,,,0.356,0.18,0,0.155,0.343,,,
54811,20131109,-88.85,41.84,0.357,0.28,0,0.28,0.354,-0.02,0.018,0.101,0.354,0.22,0,0.256,0.302,-0.35,0.107,0,0.356,,,,0.355,0.16,0,0.149,0.345,,,
54811,20131110,-88.85,41.84,0.356,0.27,0,0.268,0.354,-0.04,0.018,0.101,0.355,0.22,0,0.256,0.312,-0.26,0.042,0,0.355,,,,0.355,0.15,0,0.149,0.347,,,
54811,20131111,-88.85,41.84,0.355,0.25,0,0.268,0.354,-0.05,0.018,0.101,0.357,0.22,0,0.256,0.322,-0.17,0.006,0,0.356,,,,0.355,0.13,0,0.149,0.349,,,
54811,20131112,-88.85,41.84,0.355,0.24,0,0.268,0.354,-0.05,0.018,0.101,0.358,0.22,0,0.256,0.332,-0.09,0,0,0.356,,,,0.355,0.12,0,0.149,0.351,,,
54811,20131113,-88.85,41.84,0.352,0.2,0,0.238,0.353,-0.09,0.03,0.077,0.358,0.21,0,0.232,0.341,-0.02,0,0,0.356,,,,0.353,0.07,0,0.119,0.352,,,
54811,20131114,-88.85,41.84,0.343,0.1,0,0.095,0.346,-0.2,0.113,0,0.352,0.11,0,0.089,0.343,-0.01,0,0,0.355,,,,0.344,-0.04,0,0,0.348,,,
54811,20131115,-88.85,41.84,0.338,0.04,0,0,0.342,-0.26,0.196,0,0.349,0.06,0,0.024,0.343,-0.01,0,0,0.356,,,,0.34,-0.11,0,0,0.345,,,
54811,20131116,-88.85,41.84,0.334,-0.02,0,0,0.339,-0.31,0.298,0,0.347,0.02,0,0,0.343,-0.02,0,0,0.355,,,,0.337,-0.16,0,0,0.344,,,
54811,20131117,-88.85,41.84,0.337,0.01,0,0.071,0.34,-0.32,0.369,0,0.346,0,0,0,0.342,-0.04,0,0,0.354,,,,0.338,-0.15,0,0.06,0.344,,,
54811,20131118,-88.85,41.84,0.343,0.09,0,0.167,0.36,-0.1,0.369,0.113,0.346,-0.02,0,0,0.341,-0.05,0,0,0.354,,,,0.352,0.01,0,0.202,0.344,,,
54811,20131119,-88.85,41.84,0.344,0.1,0,0.179,0.382,0.13,0.369,0.256,,,,,,,,,,,,,0.363,0.15,0,0.345,,,,
54811,20131120,-88.85,41.84,0.344,0.1,0,0.179,0.404,0.36,0.339,0.399,,,,,,,,,,,,,0.374,0.27,0,0.488,,,,
54811,20131121,-88.85,41.84,0.347,0.12,0.018,0.214,0.425,0.59,0.256,0.542,,,,,,,,,,,,,0.386,0.41,0,0.631,,,,
54811,20131122,-88.85,41.84,0.349,0.14,0.018,0.238,0.448,0.82,0.173,0.685,,,,,,,,,,,,,0.399,0.55,0,0.774,,,,
54811,20131123,-88.85,41.84,0.352,0.17,0.018,0.244,0.47,1.05,0.071,0.827,,,,,,,,,,,,,0.411,0.69,0,0.917,,,,
54811,20131124,-88.85,41.84,0.348,0.1,0.018,0.173,0.488,1.23,0,0.97,,,,,,,,,,,,,0.418,0.75,0,1,,,,
54811,20131125,-88.85,41.84,0.34,-0.01,0.018,0.077,0.485,1.17,0,1,,,,,,,,,,,,,0.413,0.66,0,1,,,,
54811,20131126,-88.85,41.84,0.338,-0.04,0.018,0.065,0.482,1.11,0,1,,,,,,,,,,,,,0.41,0.61,0,1,,,,
54811,20131127,-88.85,41.84,0.34,-0.04,0.018,0.065,0.48,1.07,0,1,,,,,,,,,,,,,0.41,0.57,0,1,,,,
54811,20131128,-88.85,41.84,0.338,-0.06,0,0.035,0.477,1.02,0,1,,,,,,,,,0.463,,,,0.408,0.55,0,1,,,,
54811,20131129,-88.85,41.84,,,,,0.472,0.97,0,1,,,,,,,,,0.464,,,,,,,,,,,
54811,20131130,-88.85,41.84,,,,,0.47,0.93,0,1,,,,,,,,,0.464,,,,,,,,,,,
54811,20131201,-88.85,41.84,,,,,0.468,0.9,0,1,,,,,,,,,0.465,,,,,,,,,,,
54811,20131202,-88.85,41.84,,,,,0.467,0.89,0,1,,,,,,,,,0.465,,,,,,,,,,,
54811,20131203,-88.85,41.84,,,,,0.466,0.89,0,1,,,,,,,,,0.465,,,,,,,,,,,
54811,20131204,-88.85,41.84,,,,,0.467,0.9,0,1,,,,,,,,,0.466,,,,,,,,,,,
54811,20131205,-88.85,41.84,,,,,0.468,0.93,0,1,,,,,,,,,0.466,,,,,,,,,,,
54811,20131206,-88.85,41.84,,,,,0.469,0.96,0,1,,,,,,,,,0.466,,,,,,,,,,,
54811,20131207,-88.85,41.84,0.338,-0.34,0.281,0,0.469,0.97,0,1,,,,,,,,,0.467,,,,0.404,0.3,0,0.407,,,,
54811,20131208,-88.85,41.84,,,,,0.476,1.1,0,1,,,,,,,,,0.467,,,,,,,,,,,
54811,20131209,-88.85,41.84,,,,,,,,,,,,,,,,,0.467,,,,,,,,,,,
54811,20131210,-88.85,41.84,,,,,,,,,,,,,,,,,0.467,,,,,,,,,,,
54811,20131211,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131212,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131213,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131214,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131215,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131216,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131217,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131218,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131219,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131220,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131221,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131222,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131223,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131224,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131225,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131226,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131227,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131228,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131229,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131230,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20131231,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140101,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140102,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140103,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140104,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140105,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140106,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140107,-88.85,41.84,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,,
54811,20140108,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140109,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140110,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140111,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140112,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140113,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140114,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140115,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140116,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140117,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140118,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140119,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140120,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140121,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140122,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140123,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140124,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140125,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140126,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140127,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140128,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140129,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140130,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140131,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140201,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140202,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140203,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140204,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140205,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140206,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140207,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140208,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140209,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140210,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140211,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140212,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140213,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140214,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140215,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140216,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140217,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140218,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140219,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140220,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140221,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140222,-88.85,41.84,,,,,,,,,,,,,,,,,0.471,,,,,,,,,,,
54811,20140223,-88.85,41.84,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
54811,20140224,-88.85,41.84,,,,,,,,,,,,,,,,,0.469,,,,,,,,,,,
54811,20140225,-88.85,41.84,,,,,,,,,,,,,,,,,0.466,,,,,,,,,,,
54811,20140226,-88.85,41.84,,,,,,,,,,,,,,,,,0.463,,,,,,,,,,,
54811,20140227,-88.85,41.84,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,
54811,20140228,-88.85,41.84,,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,
54811,20140301,-88.85,41.84,,,,,,,,,,,,,,,,,0.456,,,,,,,,,,,
54811,20140302,-88.85,41.84,,,,,,,,,,,,,,,,,0.454,,,,,,,,,,,
54811,20140303,-88.85,41.84,,,,,,,,,,,,,,,,,0.454,,,,,,,,,,,
54811,20140304,-88.85,41.84,,,,,,,,,,,,,,,,,0.455,,,,,,,,,,,
54811,20140305,-88.85,41.84,,,,,,,,,,,,,,,,,0.457,,,,,,,,,,,
54811,20140306,-88.85,41.84,,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,
54811,20140307,-88.85,41.84,,,,,,,,,,,,,,,,,0.459,,,,,,,,,,,
54811,20140308,-88.85,41.84,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,
54811,20140309,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140310,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140311,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140312,-88.85,41.84,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,
54811,20140313,-88.85,41.84,,,,,,,,,,,,,,,,,0.459,,,,,,,,,,,
54811,20140314,-88.85,41.84,,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,
54811,20140315,-88.85,41.84,,,,,,,,,,,,,,,,,0.456,,,,,,,,,,,
54811,20140316,-88.85,41.84,,,,,,,,,,,,,,,,,0.455,,,,,,,,,,,
54811,20140317,-88.85,41.84,,,,,,,,,,,,,,,,,0.453,,,,,,,,,,,
54811,20140318,-88.85,41.84,,,,,,,,,,,,,,,,,0.454,,,,,,,,,,,
54811,20140319,-88.85,41.84,,,,,,,,,,,,,,,,,0.455,,,,,,,,,,,
54811,20140320,-88.85,41.84,,,,,,,,,,,,,,,,,0.456,,,,,,,,,,,
54811,20140321,-88.85,41.84,,,,,,,,,,,,,,,,,0.457,,,,,,,,,,,
54811,20140322,-88.85,41.84,,,,,,,,,,,,,,,,,0.459,,,,,,,,,,,
54811,20140323,-88.85,41.84,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,
54811,20140324,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140325,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140326,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140327,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140328,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140329,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140330,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140331,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140401,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140402,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140403,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140404,-88.85,41.84,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,
54811,20140405,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140406,-88.85,41.84,,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,
54811,20140407,-88.85,41.84,0.364,-0.07,0.229,0.05,0.475,1.04,0,0.934,,,,,,,,,0.461,,,,,,,,,,,
54811,20140408,-88.85,41.84,0.363,-0.07,0.225,0.049,0.476,1.07,0,0.957,,,,,,,,,0.461,,,,0.421,0.67,0.007,0.978,,,,
54811,20140409,-88.85,41.84,0.362,-0.06,0.118,0.046,0.48,1.15,0,1,,,,,,,,,0.461,,,,0.421,0.69,0,0.993,,,,
54811,20140410,-88.85,41.84,0.362,-0.04,0,0.038,0.481,1.17,0,1,,,,,,,,,0.46,,,,0.421,0.69,0,1,,,,
54811,20140411,-88.85,41.84,0.354,-0.14,0,0,0.481,1.18,0,1,,,,,,,,,0.46,,,,0.417,0.62,0,1,,,,
54811,20140412,-88.85,41.84,0.349,-0.18,0.012,0,0.481,1.19,0,1,,,,,,,,,0.46,,,,0.415,0.59,0,1,,,,
54811,20140413,-88.85,41.84,0.345,-0.22,0.012,0,0.481,1.2,0,1,,,,,,,,,0.461,,,,0.413,0.56,0,1,,,,
54811,20140414,-88.85,41.84,0.346,-0.19,0.012,0.06,0.485,1.26,0,1,,,,,,,,,0.461,,,,0.416,0.6,0,1,,,,
54811,20140415,-88.85,41.84,0.347,-0.17,0.012,0.06,0.488,1.31,0,1,,,,,,,,,0.461,,,,0.417,0.62,0,1,,,,
54811,20140416,-88.85,41.84,0.346,-0.16,0.012,0.06,0.489,1.33,0,1,,,,,,,,,0.461,,,,0.418,0.63,0,1,,,,
54811,20140417,-88.85,41.84,0.344,-0.16,0.012,0.06,0.49,1.34,0,1,,,,,,,,,0.461,,,,0.417,0.62,0,1,,,,
54811,20140418,-88.85,41.84,0.342,-0.17,0.012,0.06,0.491,1.35,0,1,,,,,,,,,0.461,,,,0.416,0.61,0,1,,,,
54811,20140419,-88.85,41.84,0.338,-0.19,0.125,0.06,0.492,1.36,0,1,,,,,,,,,0.461,,,,0.415,0.6,0,0.958,,,,
54811,20140420,-88.85,41.84,0.333,-0.23,0.268,0.06,0.492,1.35,0,1,,,,,,,,,0.461,,,,0.412,0.56,0,0.815,,,,
54811,20140421,-88.85,41.84,0.321,-0.35,0.411,0,0.489,1.31,0,1,,,,,,,,,0.461,,,,0.405,0.45,0,0.673,,,,
54811,20140422,-88.85,41.84,0.311,-0.45,0.554,0,0.487,1.28,0,1,,,,,,,,,0.461,,,,0.399,0.36,0,0.536,,,,
54811,20140423,-88.85,41.84,0.3,-0.54,0.696,0,0.485,1.26,0,1,,,,,,,,,0.461,,,,0.393,0.28,0,0.393,,,,
54811,20140424,-88.85,41.84,0.289,-0.63,0.839,0,0.484,1.25,0,1,,,,,,,,,0.461,,,,0.387,0.21,0,0.25,,,,
54811,20140425,-88.85,41.84,0.277,-0.72,0.982,0,0.482,1.23,0,1,,,,,,,,,0.461,,,,0.38,0.13,0,0.107,,,,
54811,20140426,-88.85,41.84,0.267,-0.79,1,0,0.48,1.2,0,1,,,,,,,,,0.461,,,,0.373,0.07,0,0.006,,,,
54811,20140427,-88.85,41.84,0.255,-0.86,1,0,0.478,1.18,0,1,,,,,,,,,0.461,,,,0.367,0,0,0.006,,,,
54811,20140428,-88.85,41.84,0.253,-0.85,0.94,0.036,0.477,1.16,0,1,,,,,,,,,0.461,,,,0.365,0.01,0,0.065,,,,
54811,20140429,-88.85,41.84,0.262,-0.72,0.798,0.054,0.481,1.2,0,1,,,,,,,,,0.461,,,,0.372,0.1,0,0.202,,,,
54811,20140430,-88.85,41.84,0.273,-0.59,0.655,0.054,0.485,1.23,0,1,,,,,,,,,0.461,,,,0.379,0.2,0,0.345,,,,
54811,20140501,-88.85,41.84,0.285,-0.45,0.512,0.054,0.489,1.25,0,1,,,,,,,,,0.461,,,,0.387,0.3,0,0.488,,,,
54811,20140502,-88.85,41.84,0.298,-0.3,0.369,0.054,0.492,1.26,0,1,,,,,,,,,0.461,,,,0.395,0.4,0,0.631,,,,
54811,20140503,-88.85,41.84,0.313,-0.14,0.226,0.054,0.496,1.27,0,1,,,,,,,,,0.461,,,,0.404,0.51,0,0.774,,,,
54811,20140504,-88.85,41.84,0.327,0.02,0.083,0.054,0.5,1.28,0,1,,,,,,,,,0.461,,,,0.413,0.61,0,0.917,,,,
54811,20140505,-88.85,41.84,0.331,0.09,0,0.018,0.501,1.27,0,1,,,,,,,,,0.461,,,,0.416,0.65,0,1,,,,
54811,20140506,-88.85,41.84,0.319,0.01,0,0,0.497,1.19,0,1,,,,,,,,,0.461,,,,0.408,0.57,0,0.917,,,,
54811,20140507,-88.85,41.84,0.304,-0.1,0.125,0,0.493,1.12,0,1,,,,,,,,,0.461,,,,0.398,0.47,0,0.774,,,,
54811,20140508,-88.85,41.84,0.286,-0.21,0.268,0,0.489,1.05,0,1,,,,,,,,,0.461,,,,0.387,0.38,0,0.631,,,,
54811,20140509,-88.85,41.84,0.267,-0.34,0.411,0,0.485,1,0,1,,,,,,,,,0.461,,,,0.376,0.28,0,0.488,,,,
54811,20140510,-88.85,41.84,0.247,-0.47,0.554,0,0.48,0.94,0,1,,,,,,,,,0.461,,,,0.364,0.19,0,0.345,,,,
54811,20140511,-88.85,41.84,0.229,-0.59,0.696,0,0.475,0.87,0,1,,,,,,,,,0.461,,,,0.352,0.09,0,0.202,,,,
54811,20140512,-88.85,41.84,0.212,-0.7,0.839,0,0.469,0.81,0,1,,,,,,,,,0.461,,,,0.341,0,0,0.06,,,,
54811,20140513,-88.85,41.84,0.202,-0.76,0.976,0,0.464,0.75,0,1,,,,,,,,,0.46,,,,0.333,-0.06,0,0,,,,
54811,20140514,-88.85,41.84,0.211,-0.69,0.851,0,0.459,0.7,0,1,,,,,,,,,0.46,,,,0.335,-0.05,0,0,,,,
54811,20140515,-88.85,41.84,0.221,-0.61,0.708,0,0.454,0.66,0,1,,,,,,,,,0.46,,,,0.338,-0.02,0,0,,,,
54811,20140516,-88.85,41.84,0.239,-0.47,0.565,0,0.453,0.65,0,1,,,,,,,,,0.461,,,,0.346,0.06,0,0.054,,,,
54811,20140517,-88.85,41.84,0.264,-0.29,0.423,0.06,0.46,0.7,0,1,,,,,,,,,0.461,,,,0.362,0.19,0,0.196,,,,
54811,20140518,-88.85,41.84,0.286,-0.14,0.28,0.06,0.467,0.75,0,1,,,,,,,,,0.461,,,,0.376,0.31,0,0.339,,,,
54811,20140519,-88.85,41.84,0.304,0,0.137,0.06,0.475,0.82,0,1,,,,,,,,,0.461,,,,0.389,0.42,0,0.482,,,,
54811,20140520,-88.85,41.84,0.315,0.1,0,0.06,0.48,0.87,0,1,,,,,,,,,0.461,,,,0.398,0.51,0,0.625,,,,
54811,20140521,-88.85,41.84,0.308,0.07,0.036,0.06,0.487,0.94,0,1,,,,,,,,,0.461,,,,0.397,0.53,0,0.738,,,,
54811,20140522,-88.85,41.84,0.306,0.08,0.037,0.062,0.478,0.9,0,0.894,,,,,,,,,0.464,,,,0.392,0.52,0,0.77,,,,
54811,20140523,-88.85,41.84,0.295,0.02,0.037,0.062,0.459,0.79,0,0.745,,,,,,,,,0.471,,,,0.377,0.43,0,0.714,,,,
54811,20140524,-88.85,41.84,0.277,-0.07,0.037,0,0.432,0.63,0,0.596,,,,,,,,,0.478,,,,0.354,0.29,0,0.565,,,,
54811,20140525,-88.85,41.84,0.263,-0.14,0.037,0,0.405,0.48,0,0.447,,,,,,,,,0.485,,,,0.334,0.17,0,0.416,,,,
