WBANNO,USDM_WEEK,LONGITUDE,LATITUDE,SMVWC_5_CM_MEAN,SMANOM_5_CM_MEAN,SMPERC_5_CM_30COUNTS,SMPERC_5_CM_70COUNTS,SMVWC_10_CM_MEAN,SMANOM_10_CM_MEAN,SMPERC_10_CM_30COUNTS,SMPERC_10_CM_70COUNTS,SMVWC_20_CM_MEAN,SMANOM_20_CM_MEAN,SMPERC_20_CM_30COUNTS,SMPERC_20_CM_70COUNTS,SMVWC_50_CM_MEAN,SMANOM_50_CM_MEAN,SMPERC_50_CM_30COUNTS,SMPERC_50_CM_70COUNTS,SMVWC_100_CM_MEAN,SMANOM_100_CM_MEAN,SMPERC_100_CM_30COUNTS,SMPERC_100_CM_70COUNTS,SMVWC_TOP_CM_MEAN,SMANOM_TOP_CM_MEAN,SMPERC_TOP_CM_30COUNTS,SMPERC_TOP_CM_70COUNTS,SMVWC_COLUMN_CM_MEAN,SMANOM_COLUMN_CM_MEAN,SMPERC_COLUMN_CM_30COUNTS,SMPERC_COLUMN_CM_70COUNTS
94996,20121013,-96.85,40.7,0.116,-0.47,1,0,0.163,-0.31,0.982,0,0.197,-0.12,0,0,0.243,-0.02,0,0,0.283,0.12,0,0,0.14,-0.46,1,0,0.2,-0.28,0,0
94996,20121014,-96.85,40.7,0.12,-0.43,0.958,0,0.164,-0.28,0.839,0,0.196,-0.13,0,0,0.242,-0.03,0,0,0.282,0.11,0,0,0.142,-0.42,0.917,0,0.201,-0.26,0,0
94996,20121015,-96.85,40.7,0.13,-0.35,0.815,0,0.166,-0.25,0.696,0,0.196,-0.12,0,0,0.242,-0.03,0,0,0.282,0.1,0,0,0.148,-0.35,0.774,0,0.203,-0.23,0,0
94996,20121016,-96.85,40.7,0.139,-0.28,0.673,0,0.167,-0.22,0.554,0,0.195,-0.12,0,0,0.243,-0.03,0,0,0.282,0.1,0,0,0.153,-0.3,0.631,0,0.205,-0.21,0,0
94996,20121017,-96.85,40.7,0.146,-0.22,0.53,0,0.17,-0.19,0.411,0,0.195,-0.12,0,0,0.243,-0.03,0,0,0.281,0.09,0,0,0.158,-0.24,0.488,0,0.207,-0.18,0,0
94996,20121018,-96.85,40.7,0.153,-0.17,0.387,0,0.172,-0.16,0.268,0,0.196,-0.11,0,0,0.243,-0.03,0,0,0.281,0.09,0,0,0.162,-0.2,0.345,0,0.209,-0.16,0,0
94996,20121019,-96.85,40.7,0.158,-0.14,0.244,0,0.173,-0.15,0.155,0,0.196,-0.1,0,0,0.243,-0.02,0,0,0.281,0.09,0,0,0.166,-0.17,0.202,0,0.21,-0.15,0,0
94996,20121020,-96.85,40.7,0.163,-0.11,0.137,0,0.175,-0.14,0.119,0,0.195,-0.1,0,0,0.243,-0.02,0,0,0.281,0.08,0,0,0.169,-0.15,0.161,0,0.211,-0.13,0,0
94996,20121021,-96.85,40.7,0.162,-0.12,0.179,0,0.174,-0.15,0.262,0,0.195,-0.1,0,0,0.243,-0.03,0,0,0.281,0.08,0,0,0.168,-0.16,0.244,0,0.211,-0.13,0,0
94996,20121022,-96.85,40.7,0.155,-0.18,0.321,0,0.174,-0.16,0.405,0,0.195,-0.1,0,0,0.243,-0.04,0,0,0.281,0.08,0,0,0.164,-0.19,0.387,0,0.21,-0.15,0,0
94996,20121023,-96.85,40.7,0.149,-0.23,0.464,0,0.173,-0.18,0.548,0,0.195,-0.09,0,0,0.243,-0.04,0,0,0.281,0.07,0,0,0.161,-0.22,0.53,0,0.208,-0.16,0,0
94996,20121024,-96.85,40.7,0.144,-0.27,0.605,0,0.172,-0.2,0.689,0,0.195,-0.09,0,0,0.243,-0.05,0,0,0.281,0.07,0,0,0.158,-0.25,0.671,0,0.207,-0.17,0,0
94996,20121025,-96.85,40.7,0.144,-0.28,0.713,0,0.172,-0.21,0.802,0,0.195,-0.09,0,0,0.243,-0.05,0,0,0.282,0.07,0,0,0.158,-0.26,0.778,0,0.207,-0.17,0,0
94996,20121026,-96.85,40.7,0.158,-0.2,0.713,0,0.181,-0.16,0.772,0,0.195,-0.09,0,0,0.243,-0.05,0,0,0.282,0.07,0,0,0.169,-0.19,0.778,0,0.212,-0.13,0,0
94996,20121027,-96.85,40.7,0.17,-0.13,0.677,0,0.188,-0.12,0.683,0,0.195,-0.1,0,0,0.243,-0.05,0,0,0.283,0.08,0,0,0.179,-0.13,0.677,0,0.216,-0.11,0,0
94996,20121028,-96.85,40.7,0.181,-0.07,0.533,0,0.195,-0.09,0.539,0,0.194,-0.1,0,0,0.242,-0.05,0,0,0.282,0.08,0,0,0.188,-0.08,0.533,0,0.219,-0.08,0,0
94996,20121029,-96.85,40.7,0.191,-0.02,0.389,0,0.201,-0.05,0.395,0,0.193,-0.11,0,0,0.242,-0.05,0,0,0.282,0.08,0,0,0.196,-0.03,0.389,0,0.222,-0.07,0,0
94996,20121030,-96.85,40.7,0.2,0.02,0.246,0,0.207,-0.02,0.251,0,0.192,-0.12,0,0,0.241,-0.05,0,0,0.282,0.08,0,0,0.204,0.01,0.246,0,0.224,-0.05,0,0
94996,20121031,-96.85,40.7,0.207,0.05,0.107,0,0.212,0,0.113,0,0.192,-0.13,0,0,0.24,-0.05,0,0,0.282,0.08,0,0,0.21,0.05,0.107,0,0.227,-0.05,0,0
94996,20121101,-96.85,40.7,0.21,0.05,0,0,0.216,0.01,0,0,0.191,-0.14,0,0,0.239,-0.05,0,0,0.281,0.07,0,0,0.213,0.06,0,0,0.227,-0.05,0,0
94996,20121102,-96.85,40.7,0.199,-0.03,0,0,0.212,-0.02,0,0,0.19,-0.15,0,0,0.239,-0.05,0,0,0.28,0.06,0,0,0.206,0,0,0,0.224,-0.09,0,0
94996,20121103,-96.85,40.7,0.19,-0.1,0.006,0,0.209,-0.05,0,0,0.19,-0.16,0,0,0.238,-0.05,0,0,0.279,0.06,0,0,0.199,-0.06,0.006,0,0.221,-0.12,0,0
94996,20121104,-96.85,40.7,0.181,-0.18,0.125,0,0.205,-0.09,0,0,0.19,-0.17,0,0,0.237,-0.05,0,0,0.279,0.06,0,0,0.193,-0.12,0.143,0,0.219,-0.15,0,0
94996,20121105,-96.85,40.7,0.173,-0.24,0.268,0,0.202,-0.13,0,0,0.191,-0.19,0,0,0.237,-0.05,0,0,0.278,0.06,0,0,0.187,-0.19,0.286,0,0.216,-0.18,0,0
94996,20121106,-96.85,40.7,0.166,-0.31,0.411,0,0.198,-0.17,0.071,0,0.191,-0.21,0.006,0,0.237,-0.05,0,0,0.278,0.06,0,0,0.182,-0.26,0.429,0,0.214,-0.2,0,0
94996,20121107,-96.85,40.7,0.16,-0.37,0.554,0,0.194,-0.22,0.214,0,0.191,-0.25,0.113,0,0.237,-0.04,0,0,0.278,0.05,0,0,0.177,-0.32,0.571,0,0.212,-0.23,0,0
94996,20121108,-96.85,40.7,0.154,-0.43,0.696,0,0.191,-0.27,0.357,0,0.191,-0.29,0.244,0,0.237,-0.04,0,0,0.278,0.05,0,0,0.172,-0.39,0.714,0,0.21,-0.26,0,0
94996,20121109,-96.85,40.7,0.149,-0.49,0.839,0,0.187,-0.32,0.5,0,0.191,-0.33,0.387,0,0.237,-0.04,0,0,0.277,0.05,0,0,0.168,-0.47,0.857,0,0.208,-0.29,0,0
94996,20121110,-96.85,40.7,0.145,-0.56,0.976,0,0.184,-0.38,0.643,0,0.191,-0.37,0.53,0,0.237,-0.04,0,0,0.277,0.05,0,0,0.164,-0.53,0.994,0,0.207,-0.31,0,0
94996,20121111,-96.85,40.7,0.142,-0.61,1,0,0.182,-0.44,0.786,0,0.191,-0.4,0.673,0,0.237,-0.03,0,0,0.276,0.05,0,0,0.162,-0.59,1,0,0.206,-0.34,0,0
94996,20121112,-96.85,40.7,0.138,-0.67,1,0,0.179,-0.51,0.929,0,0.192,-0.43,0.815,0,0.237,-0.03,0,0,0.276,0.04,0,0,0.159,-0.65,1,0,0.204,-0.37,0.03,0
94996,20121113,-96.85,40.7,0.135,-0.73,1,0,0.176,-0.58,1,0,0.191,-0.45,0.952,0,0.237,-0.03,0,0,0.276,0.04,0,0,0.155,-0.7,1,0,0.203,-0.41,0.173,0
94996,20121114,-96.85,40.7,0.132,-0.78,1,0,0.173,-0.64,1,0,0.191,-0.47,0.988,0,0.237,-0.03,0,0,0.275,0.04,0,0,0.153,-0.75,1,0,0.202,-0.44,0.315,0
94996,20121115,-96.85,40.7,0.13,-0.82,1,0,0.171,-0.7,1,0,0.19,-0.49,1,0,0.236,-0.03,0,0,0.275,0.04,0,0,0.151,-0.79,1,0,0.201,-0.48,0.458,0
94996,20121116,-96.85,40.7,0.129,-0.85,1,0,0.17,-0.76,1,0,0.19,-0.5,1,0,0.236,-0.03,0,0,0.275,0.05,0,0,0.149,-0.83,1,0,0.2,-0.51,0.601,0
94996,20121117,-96.85,40.7,0.127,-0.88,1,0,0.168,-0.81,1,0,0.189,-0.52,1,0,0.236,-0.03,0,0,0.276,0.05,0,0,0.147,-0.86,1,0,0.199,-0.55,0.744,0
94996,20121118,-96.85,40.7,0.125,-0.9,1,0,0.166,-0.85,1,0,0.189,-0.54,1,0,0.236,-0.03,0,0,0.275,0.05,0,0,0.146,-0.89,1,0,0.198,-0.59,0.887,0
94996,20121119,-96.85,40.7,0.125,-0.92,1,0,0.165,-0.88,1,0,0.188,-0.55,1,0,0.235,-0.03,0,0,0.275,0.05,0,0,0.145,-0.91,1,0,0.198,-0.62,1,0
94996,20121120,-96.85,40.7,0.125,-0.93,1,0,0.165,-0.91,1,0,0.189,-0.56,1,0,0.235,-0.04,0,0,0.275,0.05,0,0,0.145,-0.93,1,0,0.198,-0.65,1,0
94996,20121121,-96.85,40.7,0.124,-0.94,1,0,0.164,-0.93,1,0,0.189,-0.57,1,0,0.235,-0.04,0,0,0.275,0.05,0,0,0.144,-0.95,1,0,0.197,-0.67,1,0
94996,20121122,-96.85,40.7,0.124,-0.95,1,0,0.164,-0.95,1,0,0.19,-0.57,1,0,0.235,-0.04,0,0,0.275,0.06,0,0,0.144,-0.96,1,0,0.197,-0.69,1,0
94996,20121123,-96.85,40.7,0.123,-0.96,1,0,0.163,-0.96,1,0,0.19,-0.57,1,0,0.235,-0.04,0,0,0.275,0.05,0,0,0.143,-0.98,1,0,0.197,-0.7,1,0
94996,20121124,-96.85,40.7,0.122,-0.98,1,0,0.162,-0.98,1,0,0.19,-0.57,1,0,0.236,-0.04,0,0,0.274,0.05,0,0,0.142,-1.01,1,0,0.197,-0.72,1,0
94996,20121125,-96.85,40.7,0.121,-1.03,1,0,0.161,-1,1,0,0.19,-0.58,1,0,0.236,-0.04,0,0,0.274,0.06,0,0,0.141,-1.04,1,0,0.196,-0.74,1,0
94996,20121126,-96.85,40.7,0.119,-1.09,1,0,0.159,-1.01,1,0,0.189,-0.59,1,0,0.236,-0.04,0,0,0.274,0.06,0,0,0.139,-1.09,1,0,0.196,-0.75,1,0
94996,20121127,-96.85,40.7,0.118,-1.18,1,0,0.158,-1.03,1,0,0.188,-0.6,1,0,0.235,-0.05,0,0,0.274,0.06,0,0,0.138,-1.15,1,0,0.195,-0.77,1,0
94996,20121128,-96.85,40.7,0.116,-1.28,1,0,0.156,-1.05,1,0,0.187,-0.61,1,0,0.235,-0.05,0,0,0.274,0.06,0,0,0.136,-1.22,1,0,0.194,-0.79,1,0
94996,20121129,-96.85,40.7,0.115,-1.38,1,0,0.155,-1.06,1,0,0.186,-0.62,1,0,0.234,-0.06,0,0,0.274,0.06,0,0,0.135,-1.29,1,0,0.193,-0.8,1,0
94996,20121130,-96.85,40.7,0.114,-1.48,1,0,0.153,-1.08,1,0,0.185,-0.63,1,0,0.234,-0.06,0,0,0.274,0.05,0,0,0.134,-1.36,1,0,0.192,-0.81,1,0
94996,20121201,-96.85,40.7,0.113,-1.57,1,0,0.153,-1.08,1,0,0.184,-0.63,1,0,0.233,-0.07,0,0,0.273,0.05,0,0,0.133,-1.42,1,0,0.191,-0.82,1,0
94996,20121202,-96.85,40.7,0.113,-1.64,1,0,0.153,-1.08,1,0,0.184,-0.63,1,0,0.233,-0.07,0,0,0.273,0.05,0,0,0.133,-1.48,1,0,0.191,-0.83,1,0
94996,20121203,-96.85,40.7,0.113,-1.68,1,0,0.153,-1.09,1,0,0.184,-0.63,1,0,0.232,-0.08,0,0,0.272,0.04,0,0,0.133,-1.52,1,0,0.191,-0.83,1,0
94996,20121204,-96.85,40.7,0.113,-1.69,1,0,0.153,-1.08,1,0,0.184,-0.63,1,0,0.232,-0.08,0,0,0.272,0.03,0,0,0.133,-1.55,1,0,0.191,-0.83,1,0
94996,20121205,-96.85,40.7,0.113,-1.7,1,0,0.153,-1.08,1,0,0.185,-0.62,1,0,0.232,-0.08,0,0,0.271,0.02,0,0,0.133,-1.57,1,0,0.191,-0.83,1,0
94996,20121206,-96.85,40.7,0.113,-1.7,1,0,0.154,-1.07,1,0,0.186,-0.62,1,0,0.232,-0.08,0,0,0.271,0.02,0,0,0.134,-1.58,1,0,0.191,-0.82,1,0
94996,20121207,-96.85,40.7,0.113,-1.7,1,0,0.154,-1.07,1,0,0.186,-0.61,1,0,0.233,-0.08,0,0,0.271,0.02,0,0,0.133,-1.59,1,0,0.191,-0.81,1,0
94996,20121208,-96.85,40.7,0.113,-1.7,1,0,0.153,-1.09,1,0,0.186,-0.61,1,0,0.233,-0.08,0,0,0.271,0.01,0,0,0.133,-1.59,1,0,0.191,-0.8,1,0
94996,20121209,-96.85,40.7,0.112,-1.7,1,0,0.153,-1.13,1,0,0.186,-0.6,1,0,0.233,-0.08,0,0,0.271,0.01,0,0,0.132,-1.6,1,0,0.191,-0.78,1,0
94996,20121210,-96.85,40.7,0.111,-1.7,1,0,0.152,-1.16,1,0,0.185,-0.6,1,0,0.233,-0.09,0,0,0.271,0.01,0,0,0.131,-1.6,1,0,0.19,-0.77,1,0
94996,20121211,-96.85,40.7,0.111,-1.69,1,0,0.15,-1.21,1,0,0.184,-0.6,1,0,0.233,-0.09,0,0,0.271,0.01,0,0,0.131,-1.6,1,0,0.19,-0.75,1,0
94996,20121212,-96.85,40.7,0.11,-1.68,1,0,0.149,-1.25,1,0,0.183,-0.6,1,0,0.232,-0.1,0,0,0.271,0.01,0,0,0.13,-1.6,1,0,0.189,-0.74,1,0
94996,20121213,-96.85,40.7,0.109,-1.67,1,0,0.148,-1.29,1,0,0.182,-0.6,1,0,0.232,-0.11,0,0,0.271,0.01,0,0,0.129,-1.6,1,0,0.188,-0.74,1,0
94996,20121214,-96.85,40.7,0.109,-1.68,1,0,0.147,-1.33,1,0,0.181,-0.61,1,0,0.231,-0.12,0,0,0.27,0.01,0,0,0.128,-1.6,1,0,0.188,-0.74,1,0
94996,20121215,-96.85,40.7,0.112,-1.64,0.988,0,0.148,-1.34,0.994,0,0.181,-0.63,1,0,0.23,-0.13,0,0,0.27,0,0,0,0.13,-1.57,0.988,0,0.188,-0.76,0.982,0
94996,20121216,-96.85,40.7,0.134,-1.4,0.845,0.006,0.163,-1.2,0.851,0,0.18,-0.65,1,0,0.23,-0.14,0,0,0.27,0,0,0,0.148,-1.35,0.845,0,0.195,-0.71,0.845,0
94996,20121217,-96.85,40.7,0.154,-1.21,0.715,0.006,0.176,-1.08,0.714,0,0.18,-0.67,1,0,0.23,-0.14,0,0,0.27,0,0,0,0.165,-1.17,0.715,0,0.202,-0.67,0.721,0
94996,20121218,-96.85,40.7,0.172,-1.09,0.614,0.007,0.189,-0.96,0.661,0,0.18,-0.7,1,0,0.229,-0.14,0,0,0.27,-0.01,0,0,0.181,-1.03,0.641,0,0.208,-0.65,0.621,0
94996,20121219,-96.85,40.7,0.191,-0.96,0.522,0.007,0.202,-0.84,0.655,0,0.181,-0.72,1,0,0.229,-0.14,0,0,0.269,-0.01,0,0,0.197,-0.9,0.59,0,0.214,-0.63,0.552,0
94996,20121220,-96.85,40.7,0.211,-0.8,0.418,0.009,0.216,-0.75,0.649,0,0.181,-0.74,1,0,0.229,-0.15,0,0,0.269,-0.02,0,0,0.213,-0.75,0.5,0,0.221,-0.6,0.455,0
94996,20121221,-96.85,40.7,0.233,-0.54,0.256,0.012,0.231,-0.62,0.583,0,0.18,-0.77,1,0,0.229,-0.14,0,0,0.268,-0.02,0,0,0.232,-0.52,0.36,0,0.228,-0.54,0.302,0
94996,20121222,-96.85,40.7,0.25,-0.18,0,0.016,0.247,-0.48,0.446,0,0.18,-0.79,1,0,0.229,-0.15,0,0,0.268,-0.03,0,0,0.249,-0.2,0.145,0,0.235,-0.42,0.081,0
94996,20121223,-96.85,40.7,0.248,-0.29,0,0,0.251,-0.48,0.446,0,0.18,-0.82,1,0,0.229,-0.15,0,0,0.268,-0.03,0,0,0.25,-0.28,0.237,0,0.235,-0.45,0.105,0
94996,20121224,-96.85,40.7,0.248,-0.37,0,0,0.257,-0.46,0.44,0,0.18,-0.85,1,0,0.229,-0.15,0,0,0.268,-0.04,0,0,0.253,-0.37,0.529,0,0.236,-0.49,0.176,0
94996,20121225,-96.85,40.7,0.254,-0.39,0,0,0.263,-0.43,0.351,0,0.18,-0.88,1,0,0.228,-0.16,0,0,0.268,-0.07,0,0,0.258,-0.44,1,0,0.239,-0.51,0.6,0
94996,20121226,-96.85,40.7,0.259,,,,0.271,-0.39,0.214,0,0.18,-0.9,1,0,0.228,-0.16,0,0,0.267,-0.11,0,0,0.265,,,,0.241,,,
94996,20121227,-96.85,40.7,0.262,,,,0.279,-0.33,0.08,0,0.18,-0.93,1,0,0.228,-0.16,0,0,0.268,-0.15,0,0,0.271,,,,0.243,,,
94996,20121228,-96.85,40.7,0.264,,,,0.285,-0.29,0,0,0.18,-0.96,1,0,0.227,-0.17,0,0,0.267,-0.19,0,0,0.274,,,,0.245,,,
94996,20121229,-96.85,40.7,0.266,,,,0.288,-0.28,0,0,0.18,-0.98,1,0,0.227,-0.18,0,0,0.267,-0.23,0,0,0.277,,,,0.245,,,
94996,20121230,-96.85,40.7,0.268,,,,0.29,-0.28,0,0,0.18,-1.01,1,0,0.227,-0.18,0,0,0.267,-0.27,0,0,0.279,,,,0.246,,,
94996,20121231,-96.85,40.7,0.271,,,,0.291,-0.28,0,0,0.181,-1.04,1,0,0.226,-0.18,0,0,0.266,-0.31,0,0,0.281,,,,0.247,,,
94996,20130101,-96.85,40.7,0.269,,,,0.293,-0.24,0,0,0.181,-1.07,1,0,0.226,-0.18,0,0,0.266,-0.33,0,0,0.281,,,,0.247,,,
94996,20130102,-96.85,40.7,0.269,,,,0.294,-0.23,0,0,0.18,-1.11,1,0,0.226,-0.18,0,0,0.266,-0.34,0,0,0.281,,,,0.247,,,
94996,20130103,-96.85,40.7,0.268,,,,0.294,,,,0.179,-1.15,1,0,0.226,-0.19,0,0,0.266,-0.35,0,0,0.281,,,,0.246,,,
94996,20130104,-96.85,40.7,0.267,,,,0.294,,,,0.179,-1.19,1,0,0.226,-0.19,0,0,0.266,-0.36,0,0,0.281,,,,0.246,,,
94996,20130105,-96.85,40.7,0.267,,,,0.294,,,,0.178,-1.23,1,0,0.226,-0.19,0,0,0.265,-0.36,0,0,0.281,,,,0.246,,,
94996,20130106,-96.85,40.7,0.266,,,,0.295,,,,0.177,-1.27,1,0,0.226,-0.19,0,0,0.265,-0.38,0,0,0.281,,,,0.246,,,
94996,20130107,-96.85,40.7,0.266,,,,0.295,,,,0.176,-1.33,1,0,0.225,-0.19,0,0,0.265,-0.39,0,0,0.281,,,,0.245,,,
94996,20130108,-96.85,40.7,0.265,,,,0.295,,,,0.175,-1.38,1,0,0.225,-0.2,0,0,0.264,-0.39,0,0,0.28,,,,0.245,,,
94996,20130109,-96.85,40.7,0.265,,,,0.295,,,,0.174,-1.41,1,0,0.225,-0.2,0,0,0.264,-0.4,0,0,0.28,,,,0.245,,,
94996,20130110,-96.85,40.7,0.265,,,,0.295,,,,0.175,-1.43,1,0,0.225,-0.2,0,0,0.264,-0.41,0,0,0.28,,,,0.245,,,
94996,20130111,-96.85,40.7,0.268,,,,0.297,,,,0.176,-1.46,1,0,0.225,-0.2,0,0,0.264,-0.43,0,0,0.282,,,,0.246,,,
94996,20130112,-96.85,40.7,0.277,,,,0.305,,,,0.189,-1.51,1,0,0.224,-0.21,0,0,0.263,-0.44,0.006,0,0.291,,,,0.252,,,
94996,20130113,-96.85,40.7,0.281,,,,0.309,,,,0.21,-1.56,1,0,0.225,-0.21,0,0,0.263,-0.45,0.018,0,0.295,,,,0.258,,,
94996,20130114,-96.85,40.7,0.284,,,,0.311,,,,0.231,-1.58,1,0,0.227,-0.19,0,0,0.263,-0.47,0.036,0,0.298,,,,0.26,,,
94996,20130115,-96.85,40.7,,,,,0.312,,,,0.252,,,,0.229,-0.18,0,0,0.263,-0.47,0.042,0,,,,,,,,
94996,20130116,-96.85,40.7,,,,,0.315,,,,0.274,,,,0.231,-0.16,0,0,0.262,-0.49,0.077,0,,,,,,,,
94996,20130117,-96.85,40.7,,,,,,,,,0.296,,,,0.233,-0.14,0,0,0.262,-0.5,0.131,0,,,,,,,,
94996,20130118,-96.85,40.7,,,,,,,,,0.317,,,,0.235,-0.12,0,0,0.262,-0.5,0.161,0,,,,,,,,
94996,20130119,-96.85,40.7,,,,,,,,,0.326,,,,0.237,-0.1,0,0,0.262,-0.5,0.161,0,,,,,,,,
94996,20130120,-96.85,40.7,,,,,,,,,0.325,,,,0.238,-0.08,0,0,0.262,-0.5,0.155,0,,,,,,,,
94996,20130121,-96.85,40.7,,,,,,,,,0.325,,,,0.239,-0.08,0,0,0.262,-0.5,0.137,0,,,,,,,,
94996,20130122,-96.85,40.7,,,,,,,,,0.324,,,,0.24,-0.08,0,0,0.261,-0.51,0.137,0,,,,,,,,
94996,20130123,-96.85,40.7,,,,,,,,,0.323,,,,0.24,-0.09,0,0,0.261,-0.5,0.101,0,,,,,,,,
94996,20130124,-96.85,40.7,,,,,,,,,0.323,,,,0.24,-0.11,0,0,0.261,-0.5,0.06,0,,,,,,,,
94996,20130125,-96.85,40.7,,,,,,,,,0.323,,,,0.24,-0.14,0,0,0.261,-0.5,0.06,0,,,,,,,,
94996,20130126,-96.85,40.7,,,,,,,,,0.324,,,,0.241,-0.18,0,0,0.261,-0.5,0.113,0,,,,,,,,
94996,20130127,-96.85,40.7,,,,,,,,,0.325,,,,0.241,-0.21,0,0,0.261,-0.5,0.202,0,,,,,,,,
94996,20130128,-96.85,40.7,,,,,,,,,0.326,,,,0.241,-0.25,0.006,0,0.261,-0.51,0.333,0,,,,,,,,
94996,20130129,-96.85,40.7,,,,,,,,,0.327,,,,0.242,-0.29,0.006,0,0.261,-0.52,0.464,0,,,,,,,,
94996,20130130,-96.85,40.7,,,,,,,,,0.328,,,,0.242,-0.32,0.006,0,0.261,-0.52,0.601,0,,,,,,,,
94996,20130131,-96.85,40.7,,,,,,,,,0.327,,,,0.242,-0.36,0.065,0,0.26,-0.53,0.732,0,,,,,,,,
94996,20130201,-96.85,40.7,,,,,,,,,0.326,,,,0.242,-0.38,0.167,0,0.26,-0.54,0.845,0,,,,,,,,
94996,20130202,-96.85,40.7,,,,,,,,,0.325,,,,0.242,-0.4,0.28,0,0.26,-0.55,0.929,0,,,,,,,,
94996,20130203,-96.85,40.7,,,,,,,,,0.324,,,,0.242,-0.42,0.411,0,0.26,-0.57,0.976,0,,,,,,,,
94996,20130204,-96.85,40.7,0.295,,,,0.315,,,,0.323,,,,0.242,-0.45,0.548,0,0.26,-0.59,0.988,0,0.305,,,,0.287,,,
94996,20130205,-96.85,40.7,0.294,,,,0.317,,,,0.324,,,,0.242,-0.46,0.69,0,0.26,-0.6,0.994,0,0.306,,,,0.288,,,
94996,20130206,-96.85,40.7,0.293,,,,0.32,,,,0.326,,,,0.242,-0.49,0.833,0,0.26,-0.62,1,0,0.306,,,,0.288,,,
94996,20130207,-96.85,40.7,0.295,,,,0.324,,,,0.33,,,,0.242,-0.51,0.917,0,0.261,-0.63,1,0,0.309,,,,0.29,,,
94996,20130208,-96.85,40.7,0.296,,,,0.327,,,,0.336,,,,0.243,-0.53,0.958,0,0.261,-0.64,1,0,0.312,,,,0.292,,,
94996,20130209,-96.85,40.7,0.296,,,,0.329,,,,0.342,,,,0.243,-0.54,0.988,0,0.261,-0.64,1,0,0.313,,,,0.294,,,
94996,20130210,-96.85,40.7,0.296,,,,0.329,,,,0.348,,,,0.245,-0.53,0.929,0,0.261,-0.64,1,0,0.313,,,,0.296,,,
94996,20130211,-96.85,40.7,0.294,,,,0.329,,,,0.354,,,,0.248,-0.49,0.786,0,0.261,-0.64,1,0,0.312,,,,0.297,,,
94996,20130212,-96.85,40.7,0.291,,,,0.327,,,,0.357,,,,0.251,-0.45,0.643,0,0.261,-0.64,1,0,0.309,,,,0.298,,,
94996,20130213,-96.85,40.7,0.285,,,,0.324,,,,0.359,,,,0.255,-0.39,0.5,0,0.261,-0.63,1,0,0.305,,,,0.297,,,
94996,20130214,-96.85,40.7,0.277,,,,0.319,,,,0.359,,,,0.259,-0.33,0.357,0,0.261,-0.63,1,0,0.298,,,,0.295,,,
94996,20130215,-96.85,40.7,0.269,,,,0.314,,,,0.357,,,,0.262,-0.26,0.214,0,0.261,-0.63,1,0,0.291,,,,0.293,,,
94996,20130216,-96.85,40.7,0.262,,,,0.31,,,,0.356,,,,0.266,-0.2,0.071,0,0.261,-0.64,1,0,0.286,,,,0.291,,,
94996,20130217,-96.85,40.7,0.258,,,,0.307,,,,0.355,,,,0.268,-0.16,0,0,0.261,-0.66,1,0,0.282,,,,0.29,,,
94996,20130218,-96.85,40.7,0.255,,,,0.305,,,,0.353,,,,0.269,-0.14,0,0,0.261,-0.68,1,0,0.28,,,,0.289,,,
94996,20130219,-96.85,40.7,0.253,,,,0.303,,,,0.351,,,,0.27,-0.13,0,0,0.261,-0.71,1,0,0.278,,,,0.287,,,
94996,20130220,-96.85,40.7,0.251,,,,0.3,,,,0.35,,,,0.27,-0.11,0,0,0.261,-0.73,1,0,0.276,,,,0.287,,,
94996,20130221,-96.85,40.7,0.25,,,,0.299,,,,0.348,,,,0.271,-0.1,0,0,0.261,-0.76,1,0,0.275,,,,0.286,,,
94996,20130222,-96.85,40.7,,,,,0.298,,,,0.346,,,,0.271,-0.1,0,0,0.261,-0.79,1,0,,,,,,,,
94996,20130223,-96.85,40.7,,,,,0.297,,,,0.345,,,,0.271,-0.1,0,0,0.261,-0.81,1,0,,,,,,,,
94996,20130224,-96.85,40.7,,,,,0.296,,,,0.343,,,,0.271,-0.1,0,0,0.261,-0.82,1,0,,,,,,,,
94996,20130225,-96.85,40.7,,,,,0.295,,,,0.342,,,,0.271,-0.1,0,0,0.262,-0.83,1,0,,,,,,,,
94996,20130226,-96.85,40.7,,,,,0.297,,,,0.342,,,,0.27,-0.11,0,0,0.262,-0.85,1,0,,,,,,,,
94996,20130227,-96.85,40.7,,,,,0.301,,,,0.343,,,,0.27,-0.12,0,0,0.262,-0.87,1,0,,,,,,,,
94996,20130228,-96.85,40.7,,,,,0.305,,,,0.345,,,,0.27,-0.13,0,0,0.262,-0.89,1,0,,,,,,,,
94996,20130301,-96.85,40.7,,,,,0.309,,,,0.347,,,,0.27,-0.13,0,0,0.262,-0.91,1,0,,,,,,,,
94996,20130302,-96.85,40.7,,,,,0.313,,,,0.35,,,,0.27,-0.14,0,0,0.262,-0.94,1,0,,,,,,,,
94996,20130303,-96.85,40.7,,,,,0.316,,,,0.352,0.32,0,0,0.27,-0.14,0,0,0.262,-0.97,1,0,,,,,,,,
94996,20130304,-96.85,40.7,,,,,0.319,,,,0.354,0.3,0,0,0.27,-0.14,0,0,0.262,-1,1,0,,,,,,,,
94996,20130305,-96.85,40.7,0.283,,,,0.319,,,,0.355,0.31,0,0,0.271,-0.14,0,0,0.262,-1.02,1,0,0.302,,,,0.298,,,
